transaction_id,date,year_month,product_id,customer_id,category,brand_tier,channel,customer_segment,base_cost,listed_price,competitor_price,discount_pct,units_sold,revenue,gross_profit,margin_pct,price_gap_pct,baseline_elasticity,pricing_signal
T000154,2025-09-25,2025-09,P081,C03418,Sports,Premium,Mobile App,Returning,3553.97,4181.6,4490.83,11.4,254,1062126.4,159418.02,15.01,-6.89,-0.77,Maintain
T000155,2025-08-24,2025-08,P100,C00708,Fashion,Premium,Mobile App,Loyal,1939.71,2219.43,2674.06,17.6,310,688023.3,86713.2,12.6,-17.0,-1.232,Maintain
T000156,2025-11-17,2025-11,P014,C00405,Fashion,Value,Online,Loyal,1724.2,2154.71,3008.47,15.9,237,510666.27,102030.87,19.98,-28.38,-1.924,Maintain
T000157,2025-08-24,2025-08,P050,C00542,Electronics,Value,Online,New,4299.82,6635.75,6038.64,0.0,141,935640.75,329366.13,35.2,9.89,-0.452,Maintain
T000158,2025-05-19,2025-05,P108,C03160,Home & Kitchen,Core,Online,Price Sensitive,2609.59,3916.75,4001.72,0.0,184,720682.0,240517.44,33.37,-2.12,-0.578,Maintain
T000159,2025-05-31,2025-05,P003,C01800,Fashion,Value,Mobile App,Returning,608.89,942.79,1074.19,4.2,331,312063.49,110520.9,35.42,-12.23,-2.348,Maintain
T000160,2025-07-08,2025-07,P020,C04443,Sports,Core,Mobile App,New,601.6,981.74,892.33,0.0,157,154133.18,59681.98,38.72,10.02,-1.031,Maintain
T000161,2025-02-02,2025-02,P097,C00029,Home & Kitchen,Value,Online,New,807.0,1341.28,1742.51,17.2,82,109984.96,43810.96,39.83,-23.03,-0.493,Increase
T000162,2025-09-28,2025-09,P021,C01680,Sports,Value,Online,Returning,2318.3,4418.75,4576.9,0.0,171,755606.25,359176.95,47.53,-3.46,-1.411,Maintain
T000163,2025-08-27,2025-08,P085,C01189,Electronics,Premium,Marketplace,Returning,309.23,480.18,539.63,5.9,191,91714.38,32651.45,35.6,-11.02,-2.018,Maintain
T000164,2025-09-24,2025-09,P109,C03968,Electronics,Core,Online,New,2944.39,3812.34,4271.51,1.9,146,556601.64,126720.7,22.77,-10.75,-2.281,Maintain
T000165,2025-07-14,2025-07,P060,C00546,Electronics,Core,Online,Returning,3431.58,6424.78,6790.86,0.0,253,1625469.34,757279.6,46.59,-5.39,-0.642,Increase
T000166,2025-10-13,2025-10,P059,C01837,Electronics,Core,Online,Returning,4039.63,4502.29,5498.18,16.3,243,1094056.47,112426.38,10.28,-18.11,-2.174,Maintain
T000167,2025-12-13,2025-12,P052,C03901,Electronics,Value,Online,Returning,2438.99,4057.16,4826.94,4.0,225,912861.0,364088.25,39.88,-15.95,-1.202,Increase
T000168,2025-07-28,2025-07,P045,C04371,Fashion,Core,Online,Price Sensitive,2608.12,2716.71,3685.06,21.3,158,429240.18,17157.22,4.0,-26.28,-0.456,Maintain
T000169,2025-06-12,2025-06,P046,C04124,Fashion,Core,Mobile App,Returning,1826.42,2366.4,3000.46,17.8,323,764347.2,174413.54,22.82,-21.13,-0.71,Maintain
T000170,2025-02-08,2025-02,P067,C02942,Beauty,Core,Mobile App,Price Sensitive,1838.05,2512.47,2960.53,8.0,226,567818.22,152418.92,26.84,-15.13,-2.087,Maintain
T000171,2025-10-12,2025-10,P108,C00734,Home & Kitchen,Core,Mobile App,Returning,2609.59,3719.19,4047.53,0.0,263,978146.97,291824.8,29.83,-8.11,-0.578,Increase
T000172,2025-11-26,2025-11,P118,C00435,Sports,Core,Online,New,3585.24,5645.11,5261.5,5.6,215,1213698.65,442872.05,36.49,7.29,-1.286,Maintain
T000173,2025-09-13,2025-09,P104,C01850,Fashion,Core,Online,New,4311.4,4729.75,7517.12,24.0,353,1669601.75,147677.55,8.85,-37.08,-1.952,Maintain
T000174,2025-11-12,2025-11,P015,C02156,Home & Kitchen,Value,Mobile App,Price Sensitive,2761.39,4534.16,4750.21,11.0,202,915900.32,358099.54,39.1,-4.55,-2.261,Maintain
T000175,2025-11-11,2025-11,P037,C02314,Electronics,Core,Online,New,1445.24,2010.63,2373.02,6.8,189,380009.07,106858.71,28.12,-15.27,-0.825,Increase
T000176,2025-10-19,2025-10,P091,C00224,Electronics,Core,Online,New,3200.62,4845.81,4663.12,3.7,57,276211.17,93775.83,33.95,3.92,-2.509,Maintain
T000177,2025-07-03,2025-07,P066,C03040,Beauty,Core,Online,Returning,3062.06,3968.78,5108.77,14.2,139,551660.42,126034.08,22.85,-22.31,-0.877,Maintain
T000178,2025-02-06,2025-02,P041,C01778,Home & Kitchen,Value,Mobile App,Loyal,707.9,1204.26,1492.21,10.6,113,136081.38,56088.68,41.22,-19.3,-1.951,Maintain
T000179,2025-01-02,2025-01,P038,C00490,Beauty,Core,Online,Returning,3052.55,5039.25,5797.48,10.0,134,675259.5,266217.8,39.42,-13.08,-1.965,Maintain
T000180,2025-03-16,2025-03,P015,C04120,Home & Kitchen,Value,Marketplace,New,2761.39,3971.93,4740.88,16.0,264,1048589.52,319582.56,30.48,-16.22,-2.261,Maintain
T000181,2025-06-07,2025-06,P040,C01606,Sports,Premium,Online,Returning,3516.75,5606.29,7355.55,15.6,214,1199746.06,447161.56,37.27,-23.78,-1.649,Maintain
T000182,2025-09-29,2025-09,P051,C01045,Electronics,Premium,Marketplace,Price Sensitive,1486.4,2360.19,2518.64,11.1,74,174654.06,64660.46,37.02,-6.29,-1.169,Increase
T000183,2025-06-16,2025-06,P050,C02216,Electronics,Value,Online,Price Sensitive,4299.82,6340.86,5702.56,0.0,100,634086.0,204104.0,32.19,11.19,-0.452,Maintain
T000184,2025-01-09,2025-01,P066,C04278,Beauty,Core,Mobile App,Price Sensitive,3062.06,4526.59,5184.49,1.1,85,384760.15,124485.05,32.35,-12.69,-0.877,Increase
T000185,2025-03-18,2025-03,P033,C03712,Home & Kitchen,Value,Online,Returning,846.06,1048.8,975.09,3.7,118,123758.4,23923.32,19.33,7.56,-1.335,Maintain
T000186,2025-12-24,2025-12,P025,C00450,Sports,Premium,Marketplace,New,2262.33,3123.47,4198.2,7.7,422,1318104.34,363401.08,27.57,-25.6,-1.791,Maintain
T000187,2025-12-27,2025-12,P107,C03091,Home & Kitchen,Premium,Online,New,355.65,406.77,534.28,18.5,366,148877.82,18709.92,12.57,-23.87,-1.204,Maintain
T000188,2025-05-18,2025-05,P049,C02992,Sports,Core,Marketplace,Price Sensitive,1597.84,2343.61,3070.87,22.4,92,215612.12,68610.84,31.82,-23.68,-2.371,Maintain
T000189,2025-10-21,2025-10,P031,C03987,Sports,Value,Mobile App,Loyal,3761.74,4337.43,5312.93,10.7,391,1695935.13,225094.79,13.27,-18.36,-1.23,Maintain
T000190,2025-09-20,2025-09,P077,C04346,Home & Kitchen,Core,Mobile App,Loyal,2797.38,3828.9,4361.06,11.9,196,750464.4,202177.92,26.94,-12.2,-2.331,Maintain
T000191,2025-12-06,2025-12,P066,C03357,Beauty,Core,Online,Returning,3062.06,4704.62,4984.46,0.0,112,526917.44,183966.72,34.91,-5.61,-0.877,Increase
T000192,2025-11-20,2025-11,P070,C02944,Home & Kitchen,Value,Online,Returning,1365.46,1976.56,2056.21,5.0,256,505999.36,156441.6,30.92,-3.87,-0.878,Maintain
T000193,2025-08-18,2025-08,P027,C01592,Beauty,Core,Marketplace,Returning,1659.17,2334.55,2702.74,4.1,209,487920.95,141154.42,28.93,-13.62,-1.057,Increase
T000194,2025-05-25,2025-05,P087,C04046,Sports,Premium,Marketplace,Returning,810.24,1569.85,1537.18,3.5,81,127157.85,61528.41,48.39,2.13,-0.493,Maintain
T000195,2025-08-17,2025-08,P024,C04244,Fashion,Value,Online,Returning,2679.84,3785.2,4328.95,12.1,71,268749.2,78480.56,29.2,-12.56,-1.569,Maintain
T000196,2025-04-27,2025-04,P101,C04460,Fashion,Value,Online,New,1529.03,2592.14,2431.89,4.8,104,269582.56,110563.44,41.01,6.59,-1.369,Maintain
T000197,2025-05-08,2025-05,P051,C04296,Electronics,Premium,Online,New,1486.4,2620.06,2502.05,0.0,105,275106.3,119034.3,43.27,4.72,-1.169,Maintain
T000198,2025-08-11,2025-08,P050,C02889,Electronics,Value,Online,New,4299.82,5291.64,5634.46,13.9,153,809620.92,151748.46,18.74,-6.08,-0.452,Maintain
T000199,2025-07-28,2025-07,P047,C04304,Home & Kitchen,Value,Online,Price Sensitive,3776.61,6762.33,6518.58,16.4,71,480125.43,211986.12,44.15,3.74,-1.99,Maintain
T000200,2025-08-01,2025-08,P051,C03521,Electronics,Premium,Marketplace,Price Sensitive,1486.4,2381.78,2618.09,10.0,91,216741.98,81479.58,37.59,-9.03,-1.169,Increase
T000201,2025-05-21,2025-05,P080,C01081,Sports,Premium,Online,Loyal,1568.88,2337.36,2408.68,6.8,167,390339.12,128336.16,32.88,-2.96,-1.245,Maintain
T000202,2025-05-30,2025-05,P060,C00144,Electronics,Core,Marketplace,Price Sensitive,3431.58,6577.69,6451.61,1.7,159,1045852.71,500231.49,47.83,1.95,-0.642,Maintain
T000203,2025-01-04,2025-01,P016,C04414,Electronics,Core,Marketplace,New,346.92,596.1,616.9,2.1,31,18479.1,7724.58,41.8,-3.37,-2.282,Maintain
T000204,2025-08-08,2025-08,P068,C01923,Home & Kitchen,Core,Online,New,651.48,702.31,961.98,15.5,153,107453.43,7776.99,7.24,-26.99,-0.774,Maintain
T000205,2025-07-30,2025-07,P033,C03931,Home & Kitchen,Value,Online,New,846.06,1105.35,952.89,2.8,136,150327.6,35263.44,23.46,16.0,-1.335,Maintain
T000206,2025-12-08,2025-12,P013,C01298,Sports,Core,Mobile App,New,2719.51,3647.18,4962.15,22.1,121,441308.78,112248.07,25.44,-26.5,-1.817,Maintain
T000207,2025-07-04,2025-07,P101,C01623,Fashion,Value,Online,Loyal,1529.03,2027.12,2294.48,14.6,246,498671.52,122530.14,24.57,-11.65,-1.369,Maintain
T000208,2025-06-20,2025-06,P038,C03709,Beauty,Core,Mobile App,New,3052.55,4785.03,5955.07,10.4,211,1009641.33,365553.28,36.21,-19.65,-1.965,Maintain
T000209,2025-01-25,2025-01,P072,C02365,Home & Kitchen,Core,Mobile App,Price Sensitive,1274.12,1200.88,1659.87,27.0,107,128494.16,-7836.68,-6.1,-27.65,-0.94,Maintain
T000210,2025-03-13,2025-03,P021,C03050,Sports,Value,Online,Loyal,2318.3,3486.2,4214.28,16.9,286,997053.2,334019.4,33.5,-17.28,-1.411,Maintain
T000211,2025-05-04,2025-05,P041,C01441,Home & Kitchen,Value,Marketplace,New,707.9,1277.85,1403.17,5.0,56,71559.6,31917.2,44.6,-8.93,-1.951,Maintain
T000212,2025-05-18,2025-05,P047,C02765,Home & Kitchen,Value,Online,Loyal,3776.61,7755.12,6361.44,0.8,66,511837.92,262581.66,51.3,21.91,-1.99,Decrease
T000213,2025-05-13,2025-05,P017,C02192,Beauty,Premium,Online,Price Sensitive,4323.88,6716.3,8026.34,5.0,215,1444004.5,514370.3,35.62,-16.32,-0.587,Increase
T000214,2025-05-24,2025-05,P117,C04193,Sports,Core,Marketplace,Returning,2236.37,3617.53,4069.54,7.3,275,994820.75,379819.0,38.18,-11.11,-1.68,Maintain
T000215,2025-10-08,2025-10,P038,C02215,Beauty,Core,Online,New,3052.55,5320.46,5718.65,2.7,129,686339.34,292560.39,42.63,-6.96,-1.965,Maintain
T000216,2025-02-17,2025-02,P070,C00400,Home & Kitchen,Value,Online,Returning,1365.46,2086.15,2187.94,0.1,146,304577.9,105220.74,34.55,-4.65,-0.878,Maintain
T000217,2025-05-02,2025-05,P068,C03315,Home & Kitchen,Core,Online,Returning,651.48,775.34,953.73,9.6,172,133358.48,21303.92,15.97,-18.7,-0.774,Maintain
T000218,2025-03-01,2025-03,P052,C04293,Electronics,Value,Online,Loyal,2438.99,3685.96,4738.2,14.2,190,700332.4,236924.3,33.83,-22.21,-1.202,Increase
T000219,2025-04-23,2025-04,P071,C03973,Electronics,Core,Online,Returning,4231.46,5367.2,6584.88,21.0,129,692368.8,146510.46,21.16,-18.49,-0.605,Maintain
T000220,2025-09-07,2025-09,P068,C00454,Home & Kitchen,Core,Mobile App,Price Sensitive,651.48,832.3,886.22,8.5,116,96546.8,20975.12,21.73,-6.08,-0.774,Maintain
T000221,2025-01-18,2025-01,P010,C04494,Home & Kitchen,Core,Online,Returning,2747.49,4314.11,4382.05,12.2,37,159622.07,57964.94,36.31,-1.55,-0.669,Maintain
T000222,2025-05-04,2025-05,P081,C01562,Sports,Premium,Mobile App,Price Sensitive,3553.97,4535.54,4260.67,0.0,180,816397.2,176682.6,21.64,6.45,-0.77,Maintain
T000223,2025-01-09,2025-01,P014,C03753,Fashion,Value,Online,New,1724.2,2282.26,2767.36,14.0,113,257895.38,63060.78,24.45,-17.53,-1.924,Maintain
T000224,2025-12-15,2025-12,P053,C02837,Sports,Premium,Online,Price Sensitive,1337.85,2102.99,2074.21,0.9,34,71501.66,26014.76,36.38,1.39,-2.406,Maintain
T000225,2025-09-23,2025-09,P044,C04379,Home & Kitchen,Value,Marketplace,New,409.0,609.85,670.22,10.1,79,48178.15,15867.15,32.93,-9.01,-2.362,Maintain
T000226,2025-03-30,2025-03,P054,C01537,Sports,Value,Mobile App,Loyal,4228.19,7183.3,6696.16,7.7,104,747063.2,307331.44,41.14,7.27,-0.671,Maintain
T000227,2025-03-14,2025-03,P009,C02736,Electronics,Core,Mobile App,Price Sensitive,689.46,1012.71,1238.48,6.3,190,192414.9,61417.5,31.92,-18.23,-1.883,Maintain
T000228,2025-02-06,2025-02,P085,C03072,Electronics,Premium,Online,Returning,309.23,563.09,549.64,0.0,144,81084.96,36555.84,45.08,2.45,-2.018,Maintain
T000229,2025-06-22,2025-06,P051,C00695,Electronics,Premium,Online,New,1486.4,2540.31,2594.45,2.7,100,254031.0,105391.0,41.49,-2.09,-1.169,Maintain
T000230,2025-10-03,2025-10,P008,C03490,Sports,Core,Marketplace,Price Sensitive,864.23,1152.2,1109.36,1.3,199,229287.8,57306.03,24.99,3.86,-1.157,Maintain
T000231,2025-08-02,2025-08,P001,C00646,Sports,Premium,Marketplace,Price Sensitive,2732.42,4057.74,4355.15,3.8,142,576199.08,188195.44,32.66,-6.83,-0.598,Increase
T000232,2025-11-18,2025-11,P065,C03729,Sports,Premium,Mobile App,Loyal,3531.05,4346.96,4761.53,16.3,289,1256271.44,235797.99,18.77,-8.71,-1.297,Maintain
T000233,2025-05-06,2025-05,P080,C00569,Sports,Premium,Online,Returning,1568.88,2673.11,2399.8,5.5,98,261964.78,108214.54,41.31,11.39,-1.245,Maintain
T000234,2025-04-12,2025-04,P066,C00808,Beauty,Core,Online,New,3062.06,4532.14,4822.87,3.3,81,367103.34,119076.48,32.44,-6.03,-0.877,Increase
T000235,2025-06-24,2025-06,P087,C02227,Sports,Premium,Online,Returning,810.24,1289.58,1441.43,12.5,106,136695.48,50810.04,37.17,-10.53,-0.493,Increase
T000236,2025-03-15,2025-03,P091,C00820,Electronics,Core,Online,Loyal,3200.62,4281.34,4471.81,10.3,87,372476.58,94022.64,25.24,-4.26,-2.509,Maintain
T000237,2025-12-23,2025-12,P105,C00346,Sports,Core,Online,New,1467.4,2210.6,2628.79,22.2,153,338221.8,113709.6,33.62,-15.91,-1.357,Maintain
T000238,2025-03-09,2025-03,P118,C00236,Sports,Core,Online,New,3585.24,5635.69,5255.65,15.1,185,1042602.65,379333.25,36.38,7.23,-1.286,Maintain
T000239,2025-06-24,2025-06,P107,C01289,Home & Kitchen,Premium,Online,Price Sensitive,355.65,483.26,518.89,0.0,158,76355.08,20162.38,26.41,-6.87,-1.204,Increase
T000240,2025-07-10,2025-07,P096,C02209,Sports,Core,Mobile App,Loyal,3390.68,4603.16,5569.45,13.6,96,441903.36,116398.08,26.34,-17.35,-2.205,Maintain
T000241,2025-01-21,2025-01,P052,C00199,Electronics,Value,Mobile App,Loyal,2438.99,3708.0,4652.88,12.8,201,745308.0,255071.01,34.22,-20.31,-1.202,Increase
T000242,2025-06-20,2025-06,P061,C00619,Sports,Core,Mobile App,Price Sensitive,4035.87,6408.75,7591.31,19.6,212,1358655.0,503050.56,37.03,-15.58,-1.189,Increase
T000243,2025-06-15,2025-06,P074,C02753,Electronics,Core,Online,Returning,3782.23,7055.37,7827.3,6.6,134,945419.58,438600.76,46.39,-9.86,-0.798,Increase
T000244,2025-04-05,2025-04,P021,C01434,Sports,Value,Mobile App,Returning,2318.3,3542.66,4678.21,15.7,290,1027371.4,355064.4,34.56,-24.27,-1.411,Maintain
T000245,2025-02-16,2025-02,P082,C03411,Home & Kitchen,Core,Marketplace,Price Sensitive,4380.26,6108.22,6140.15,5.5,111,678012.42,191803.56,28.29,-0.52,-2.266,Maintain
T000246,2025-01-17,2025-01,P071,C03782,Electronics,Core,Online,Price Sensitive,4231.46,6391.54,6047.35,10.0,81,517714.74,174966.48,33.8,5.69,-0.605,Maintain
T000247,2025-01-04,2025-01,P063,C00137,Beauty,Core,Marketplace,New,2455.15,4528.23,4156.1,0.6,61,276222.03,126457.88,45.78,8.95,-2.588,Decrease
T000248,2025-06-25,2025-06,P101,C04269,Fashion,Value,Online,Returning,1529.03,2475.5,2216.5,0.0,159,393604.5,150488.73,38.23,11.69,-1.369,Maintain
T000249,2025-02-02,2025-02,P083,C03077,Fashion,Core,Mobile App,Returning,2378.15,3931.0,4072.1,14.1,89,349859.0,138203.65,39.5,-3.47,-1.021,Maintain
T000250,2025-12-17,2025-12,P112,C03700,Electronics,Value,Online,New,2031.24,2881.91,3378.46,8.0,349,1005786.59,296883.83,29.52,-14.7,-1.581,Maintain
T000251,2025-03-31,2025-03,P118,C02152,Sports,Core,Mobile App,New,3585.24,6198.05,5872.66,0.0,181,1121847.05,472918.61,42.16,5.54,-1.286,Maintain
T000252,2025-08-27,2025-08,P100,C00003,Fashion,Premium,Marketplace,New,1939.71,2640.11,2797.14,13.7,174,459379.14,121869.6,26.53,-5.61,-1.232,Increase
T000253,2025-09-03,2025-09,P036,C03984,Electronics,Core,Online,Loyal,3107.02,4310.47,3809.16,0.0,101,435357.47,121548.45,27.92,13.16,-1.623,Decrease
T000254,2025-06-30,2025-06,P023,C02557,Fashion,Core,Mobile App,New,4235.76,8492.6,9163.06,2.3,59,501063.4,251153.56,50.12,-7.32,-0.922,Increase
T000255,2025-11-19,2025-11,P036,C00168,Electronics,Core,Marketplace,Price Sensitive,3107.02,4111.16,3855.42,0.0,83,341226.28,83343.62,24.42,6.63,-1.623,Maintain
T000256,2025-02-10,2025-02,P086,C00750,Electronics,Core,Mobile App,Returning,1226.04,1823.75,2015.94,16.4,55,100306.25,32874.05,32.77,-9.53,-1.074,Increase
T000257,2025-03-27,2025-03,P104,C00928,Fashion,Core,Online,Returning,4311.4,6509.11,7299.65,5.0,187,1217203.57,410971.77,33.76,-10.83,-1.952,Maintain
T000258,2025-04-03,2025-04,P106,C01691,Sports,Core,Online,Loyal,4180.44,6677.75,7085.96,8.6,179,1195317.25,447018.49,37.4,-5.76,-1.095,Increase
T000259,2025-02-19,2025-02,P083,C01991,Fashion,Core,Marketplace,Loyal,2378.15,3972.96,4151.63,10.1,70,278107.2,111636.7,40.14,-4.3,-1.021,Maintain
T000260,2025-04-18,2025-04,P082,C01926,Home & Kitchen,Core,Mobile App,Loyal,4380.26,5060.47,5475.86,13.7,315,1594048.05,214266.15,13.44,-7.59,-2.266,Maintain
T000261,2025-04-25,2025-04,P115,C03907,Electronics,Core,Marketplace,Price Sensitive,4215.35,4841.57,5895.78,12.9,124,600354.68,77651.28,12.93,-17.88,-2.002,Maintain
T000262,2025-10-07,2025-10,P083,C04244,Fashion,Core,Online,Loyal,2378.15,3622.8,3889.39,13.6,98,355034.4,121975.7,34.36,-6.85,-1.021,Increase
T000263,2025-04-21,2025-04,P017,C03055,Beauty,Premium,Mobile App,Loyal,4323.88,6004.8,6478.87,6.1,293,1759406.4,492509.56,27.99,-7.32,-0.587,Increase
T000264,2025-11-16,2025-11,P061,C02852,Sports,Core,Marketplace,Loyal,4035.87,7094.24,7125.54,14.0,189,1340811.36,578031.93,43.11,-0.44,-1.189,Maintain
T000265,2025-10-10,2025-10,P044,C03889,Home & Kitchen,Value,Marketplace,Returning,409.0,660.75,649.74,3.4,46,30394.5,11580.5,38.1,1.69,-2.362,Maintain
T000266,2025-11-26,2025-11,P077,C01205,Home & Kitchen,Core,Mobile App,Loyal,2797.38,3920.97,4452.34,5.2,234,917506.98,262920.06,28.66,-11.93,-2.331,Maintain
T000267,2025-02-08,2025-02,P077,C02512,Home & Kitchen,Core,Online,Returning,2797.38,3872.23,4583.6,0.0,146,565345.58,156928.1,27.76,-15.52,-2.331,Maintain
T000268,2025-12-26,2025-12,P036,C02893,Electronics,Core,Mobile App,Price Sensitive,3107.02,3487.54,3827.1,19.7,164,571956.56,62405.28,10.91,-8.87,-1.623,Maintain
T000269,2025-08-13,2025-08,P036,C01285,Electronics,Core,Mobile App,Returning,3107.02,4403.73,3963.47,1.0,59,259820.07,76505.89,29.45,11.11,-1.623,Decrease
T000270,2025-12-25,2025-12,P011,C04284,Home & Kitchen,Core,Online,New,975.02,1322.16,1754.85,17.9,171,226089.36,59360.94,26.26,-24.66,-0.961,Increase
T000271,2025-05-10,2025-05,P036,C01060,Electronics,Core,Online,Returning,3107.02,3823.95,3973.44,11.8,89,340331.55,63806.77,18.75,-3.76,-1.623,Maintain
T000272,2025-12-14,2025-12,P100,C00267,Fashion,Premium,Marketplace,Returning,1939.71,2753.05,2863.83,9.4,225,619436.25,183001.5,29.54,-3.87,-1.232,Maintain
T000273,2025-08-03,2025-08,P079,C01456,Beauty,Core,Online,Returning,1084.85,1540.52,1702.04,10.6,171,263428.92,77919.57,29.58,-9.49,-0.998,Increase
T000274,2025-01-27,2025-01,P114,C03672,Beauty,Core,Online,Returning,2783.18,4735.24,5131.01,0.5,148,700815.52,288904.88,41.22,-7.71,-2.312,Maintain
T000275,2025-05-30,2025-05,P112,C01686,Electronics,Value,Mobile App,Price Sensitive,2031.24,2609.29,3523.96,19.2,267,696680.43,154339.35,22.15,-25.96,-1.581,Maintain
T000276,2025-02-20,2025-02,P103,C00977,Home & Kitchen,Premium,Marketplace,Returning,3067.17,3913.14,3729.62,5.5,41,160438.74,34684.77,21.62,4.92,-0.566,Maintain
T000277,2025-12-10,2025-12,P022,C03926,Home & Kitchen,Premium,Mobile App,Price Sensitive,2335.5,3750.19,4347.47,15.1,117,438772.23,165518.73,37.72,-13.74,-0.587,Increase
T000278,2025-04-22,2025-04,P041,C00689,Home & Kitchen,Value,Online,Loyal,707.9,1199.26,1395.52,4.2,87,104335.62,42748.32,40.97,-14.06,-1.951,Maintain
T000279,2025-03-23,2025-03,P007,C00715,Sports,Core,Online,New,1651.91,2604.9,2924.77,0.0,237,617361.3,225858.63,36.58,-10.94,-0.935,Increase
T000280,2025-07-21,2025-07,P012,C04045,Fashion,Premium,Online,Returning,4181.76,5527.8,7790.55,21.9,102,563835.6,137296.08,24.35,-29.04,-2.018,Maintain
T000281,2025-06-05,2025-06,P028,C01446,Electronics,Value,Online,Price Sensitive,2462.86,4435.99,4261.59,3.8,78,346007.22,153904.14,44.48,4.09,-0.555,Maintain
T000282,2025-02-05,2025-02,P034,C00009,Home & Kitchen,Core,Marketplace,Loyal,2604.65,3561.12,3774.16,11.2,83,295572.96,79387.01,26.86,-5.64,-1.125,Increase
T000283,2025-10-26,2025-10,P002,C01951,Home & Kitchen,Core,Online,New,3011.85,3971.71,4465.0,0.0,154,611643.34,147818.44,24.17,-11.05,-2.343,Maintain
T000284,2025-11-05,2025-11,P102,C03335,Sports,Premium,Online,Returning,2326.48,3701.06,3811.57,7.5,111,410817.66,152578.38,37.14,-2.9,-2.288,Maintain
T000285,2025-09-29,2025-09,P064,C03407,Sports,Core,Marketplace,Returning,1592.7,3008.36,2858.25,12.2,93,279777.48,131656.38,47.06,5.25,-2.489,Maintain
T000286,2025-08-14,2025-08,P079,C00393,Beauty,Core,Online,Loyal,1084.85,1796.37,1640.51,9.0,144,258677.28,102458.88,39.61,9.5,-0.998,Maintain
T000287,2025-05-27,2025-05,P079,C01266,Beauty,Core,Online,New,1084.85,1836.33,1560.53,7.3,106,194650.98,79656.88,40.92,17.67,-0.998,Maintain
T000288,2025-07-17,2025-07,P117,C02781,Sports,Core,Online,Returning,2236.37,3748.5,4119.42,6.5,280,1049580.0,423396.4,40.34,-9.0,-1.68,Maintain
T000289,2025-07-10,2025-07,P018,C02972,Electronics,Value,Online,Returning,2299.79,3407.96,3730.73,14.1,194,661144.24,214984.98,32.52,-8.65,-1.659,Maintain
T000290,2025-03-02,2025-03,P042,C02795,Fashion,Value,Online,Returning,4143.05,5820.01,6534.6,0.0,42,244440.42,70432.32,28.81,-10.94,-0.625,Increase
T000291,2025-01-30,2025-01,P038,C01521,Beauty,Core,Marketplace,New,3052.55,5117.94,5538.58,6.3,129,660214.26,266435.31,40.36,-7.59,-1.965,Maintain
T000292,2025-04-03,2025-04,P067,C03883,Beauty,Core,Marketplace,Loyal,1838.05,2446.41,3143.67,18.0,344,841565.04,209275.84,24.87,-22.18,-2.087,Maintain
T000293,2025-06-15,2025-06,P064,C00352,Sports,Core,Mobile App,Loyal,1592.7,2970.88,2874.67,0.0,128,380272.64,176407.04,46.39,3.35,-2.489,Maintain
T000294,2025-02-28,2025-02,P095,C03702,Home & Kitchen,Value,Mobile App,Loyal,3290.48,5539.01,6948.52,7.3,293,1622929.93,658819.29,40.59,-20.29,-2.403,Maintain
T000295,2025-02-08,2025-02,P068,C04230,Home & Kitchen,Core,Online,Price Sensitive,651.48,855.09,948.33,0.3,97,82943.73,19750.17,23.81,-9.83,-0.774,Maintain
T000296,2025-11-07,2025-11,P029,C03084,Electronics,Value,Marketplace,Loyal,2115.37,2852.53,3478.61,10.1,444,1266523.32,327299.04,25.84,-18.0,-2.345,Maintain
